Time,Temperature,Humidity,SoilMoisture
2025-03-06T15:28:36Z,30.20,62.00,2584
2025-03-06T15:29:07Z,30.20,62.00,2603
2025-03-06T15:29:37Z,30.20,62.00,2620
2025-03-06T15:30:10Z,30.20,62.00,2598
2025-03-06T15:30:42Z,30.20,62.00,2607
2025-03-06T15:31:13Z,30.20,62.00,2595
2025-03-06T15:31:46Z,30.20,62.00,2607
2025-03-06T15:32:17Z,30.20,62.00,2588
2025-03-06T15:32:48Z,30.20,62.00,2592
2025-03-06T15:33:21Z,30.20,62.00,2601
2025-03-06T15:33:57Z,30.20,62.00,2595
2025-03-06T15:34:14Z,30.20,62.00,2561
2025-03-06T15:34:46Z,30.20,62.00,2601
2025-03-06T15:35:17Z,30.20,62.00,2602
2025-03-06T15:35:48Z,30.20,62.00,2594
2025-03-06T15:36:20Z,30.20,62.00,2594
2025-03-06T15:36:51Z,30.20,62.00,2576
2025-03-06T15:37:25Z,30.20,62.00,2560
2025-03-06T15:37:56Z,30.20,62.00,2570
2025-03-06T15:38:29Z,30.20,62.00,2586
2025-03-06T15:38:59Z,30.20,62.00,2587
2025-03-06T15:39:33Z,30.20,62.00,2575
2025-03-06T15:39:51Z,30.20,62.00,2606
2025-03-06T15:40:28Z,30.20,62.00,2575
2025-03-06T15:41:01Z,30.20,62.00,2560
2025-03-06T15:41:34Z,30.20,62.00,2560
2025-03-06T15:42:05Z,30.20,62.00,2560
2025-03-06T15:42:36Z,30.20,62.00,2588
2025-03-06T15:43:07Z,30.20,62.00,2582
2025-03-06T15:43:41Z,30.20,63.00,2537
2025-03-06T15:44:12Z,30.20,63.00,2560
2025-03-06T15:44:43Z,30.20,63.00,2526
2025-03-06T15:45:14Z,30.20,63.00,2560
2025-03-06T15:45:45Z,30.20,63.00,2541
2025-03-06T15:46:00Z,30.20,63.00,2536
2025-03-06T15:46:37Z,30.20,63.00,2532
2025-03-06T15:47:11Z,30.20,63.00,2575
2025-03-06T15:47:41Z,30.20,63.00,2575
2025-03-06T15:48:11Z,30.20,63.00,2574
2025-03-06T15:48:42Z,30.20,63.00,2560
2025-03-06T15:49:17Z,30.20,63.00,2560
2025-03-06T15:49:51Z,30.20,63.00,2526
2025-03-06T15:50:22Z,30.20,63.00,2560
2025-03-06T15:50:52Z,30.20,63.00,2560
2025-03-06T15:51:26Z,30.20,63.00,2560
2025-03-06T15:51:44Z,30.20,63.00,2573
2025-03-06T15:52:14Z,30.20,63.00,2532
2025-03-06T15:52:48Z,30.20,63.00,2536
2025-03-06T15:53:22Z,30.20,63.00,2540
2025-03-06T15:53:55Z,30.20,63.00,2576
2025-03-06T15:54:28Z,30.20,63.00,2540
2025-03-06T15:54:59Z,30.20,63.00,2516
2025-03-06T15:55:29Z,30.20,63.00,2533
2025-03-06T15:55:45Z,30.20,63.00,2541
2025-03-06T15:56:34Z,30.20,63.00,2560
2025-03-06T15:56:52Z,30.20,64.00,2560
2025-03-06T15:57:26Z,30.20,64.00,2560
2025-03-06T15:58:03Z,30.20,64.00,2560
2025-03-06T15:58:34Z,30.20,63.00,2532
2025-03-06T15:59:04Z,30.20,64.00,2560
2025-03-06T15:59:23Z,30.20,64.00,2497
2025-03-06T15:59:57Z,30.20,64.00,2560
2025-03-06T16:00:30Z,30.20,63.00,2526
2025-03-06T16:01:04Z,30.20,64.00,2514
2025-03-06T16:01:38Z,30.20,64.00,2515
2025-03-06T16:02:12Z,30.20,64.00,2517
2025-03-06T16:02:27Z,30.20,64.00,2521
2025-03-06T16:03:03Z,30.20,64.00,2511
2025-03-06T16:03:37Z,30.20,64.00,2517
2025-03-06T16:04:11Z,30.20,64.00,2513
2025-03-06T16:04:45Z,30.20,64.00,2511
2025-03-06T16:05:17Z,30.20,64.00,2507
2025-03-06T16:05:48Z,30.10,64.00,2502
2025-03-06T16:06:04Z,29.80,65.00,2511
2025-03-06T16:06:41Z,29.80,65.00,2512
2025-03-06T16:07:15Z,29.80,65.00,2502
2025-03-06T16:07:45Z,29.80,66.00,2496
2025-03-06T16:08:16Z,29.80,66.00,2499
2025-03-06T16:08:49Z,29.80,66.00,2502
2025-03-06T16:09:23Z,29.80,66.00,2508
2025-03-06T16:09:54Z,29.80,66.00,2497
2025-03-06T16:10:25Z,29.80,66.00,2496
2025-03-06T16:10:44Z,29.80,66.00,2482
2025-03-06T16:11:14Z,29.80,67.00,2495
2025-03-06T16:11:45Z,29.80,67.00,2495
2025-03-06T16:12:19Z,29.80,67.00,2488
2025-03-06T16:12:53Z,29.80,67.00,2491
2025-03-06T16:13:23Z,29.80,67.00,2479
2025-03-06T16:13:53Z,29.80,67.00,2478
2025-03-06T16:14:31Z,29.80,67.00,2479
2025-03-06T16:15:01Z,29.80,67.00,2486
2025-03-06T16:15:31Z,29.80,67.00,2484
2025-03-06T16:16:05Z,29.80,67.00,2482
2025-03-06T16:16:20Z,29.80,67.00,2476
2025-03-06T16:16:57Z,29.80,67.00,2475
2025-03-06T16:17:34Z,29.80,67.00,2502
2025-03-06T16:18:08Z,29.80,67.00,2479
2025-03-06T16:18:23Z,29.80,67.00,2479
2025-03-06T16:19:11Z,29.80,67.00,2477
2025-03-06T16:19:41Z,29.80,67.00,2479
2025-03-06T16:20:12Z,29.80,67.00,2469
2025-03-06T16:20:28Z,29.80,67.00,2459
2025-03-06T16:21:01Z,29.80,67.00,2461
2025-03-06T16:21:35Z,29.80,67.00,2462
2025-03-06T16:22:05Z,29.80,67.00,2462
2025-03-06T16:22:35Z,29.80,67.00,2458
2025-03-06T16:23:09Z,29.80,67.00,2461
2025-03-06T16:23:41Z,29.80,67.00,2454
2025-03-06T16:24:11Z,29.80,67.00,2448
2025-03-06T16:24:47Z,29.80,67.00,2446
2025-03-06T16:25:19Z,29.80,67.00,2447
2025-03-06T16:25:34Z,29.80,67.00,2450
2025-03-06T16:26:11Z,29.80,67.00,2441
2025-03-06T16:26:45Z,29.80,67.00,2447
2025-03-06T16:27:18Z,29.80,68.00,2452
2025-03-06T16:27:49Z,29.80,68.00,2440
2025-03-06T16:28:07Z,29.80,68.00,2447
2025-03-06T16:28:41Z,29.80,68.00,2432
2025-03-06T16:29:15Z,29.40,68.00,2447
2025-03-06T16:29:45Z,29.30,68.00,2433
2025-03-06T16:30:19Z,29.30,68.00,2451
2025-03-06T16:30:49Z,29.80,68.00,2447
2025-03-06T16:31:20Z,29.80,68.00,2444
2025-03-06T16:31:52Z,29.80,68.00,2441
2025-03-06T16:32:26Z,29.80,68.00,2431
2025-03-06T16:32:57Z,29.80,68.00,2444
2025-03-06T16:33:28Z,29.80,68.00,2438
2025-03-06T16:33:59Z,29.80,67.00,2431
2025-03-06T16:34:30Z,29.80,67.00,2428
2025-03-06T16:35:04Z,29.80,68.00,2429
2025-03-06T16:35:34Z,29.80,68.00,2434
2025-03-06T16:36:07Z,29.80,68.00,2427
2025-03-06T16:36:37Z,29.80,68.00,2433
2025-03-06T16:36:56Z,29.80,68.00,2415
2025-03-06T16:37:33Z,29.80,68.00,2417
2025-03-06T16:38:05Z,29.80,68.00,2419
2025-03-06T16:38:35Z,29.80,68.00,2416
2025-03-06T16:39:12Z,29.80,68.00,2412
2025-03-06T16:39:30Z,29.80,68.00,2426
2025-03-06T16:40:01Z,29.80,68.00,2424
2025-03-06T16:40:35Z,29.80,68.00,2421
2025-03-06T16:41:05Z,29.80,68.00,2413
2025-03-06T16:41:39Z,29.80,68.00,2412
2025-03-06T16:42:13Z,29.80,68.00,2400
2025-03-06T16:42:47Z,29.80,68.00,2412
2025-03-06T16:43:17Z,29.80,68.00,2405
2025-03-06T16:43:47Z,29.80,68.00,2395
2025-03-06T16:44:21Z,29.80,68.00,2398
2025-03-06T16:44:52Z,29.50,68.00,2393
2025-03-06T16:45:08Z,29.30,68.00,2388
2025-03-06T16:45:43Z,29.30,68.00,2384
2025-03-06T16:46:21Z,29.30,68.00,2392
2025-03-06T16:46:40Z,29.30,68.00,2392
2025-03-06T16:47:15Z,29.30,68.00,2393
2025-03-06T16:47:52Z,29.30,68.00,2370
2025-03-06T16:48:26Z,29.30,68.00,2383
2025-03-06T16:48:57Z,29.30,68.00,2376
2025-03-06T16:49:12Z,29.30,68.00,2392
2025-03-06T16:49:50Z,29.30,68.00,2370
2025-03-06T16:50:23Z,29.30,68.00,2379
2025-03-06T16:50:54Z,29.30,68.00,2378
2025-03-06T16:51:31Z,29.30,68.00,2367
2025-03-06T16:52:02Z,29.30,68.00,2367
2025-03-06T16:52:19Z,29.30,68.00,2357
2025-03-06T16:52:56Z,29.30,68.00,2370
2025-03-06T16:53:27Z,29.70,68.00,2366
2025-03-06T16:54:01Z,29.80,68.00,2356
2025-03-06T16:54:32Z,29.60,68.00,2351
2025-03-06T16:55:06Z,29.30,68.00,2357
2025-03-06T16:55:25Z,29.40,68.00,2350
2025-03-06T16:55:59Z,29.30,68.00,2361
2025-03-06T16:56:32Z,29.30,68.00,2354
2025-03-06T16:57:03Z,29.30,68.00,2362
